"RevvD20U1","","1","0","1","11/12/2022",,"",""
"","","","0","1","",,"",""
"SHPSUU1","","1","0","0","6/1/2022",,"",""
"","","","0","0","",,"",""
"BFB12U2","","1","0","0","11/15/2022",,"",""
"","","","0","0","",,"",""
"D35Y8U2","","1","0","1","11/15/2022",,"",""
"","","","0","1","",,"",""
"EDCertCEBESMU1","","1","1","0","11/15/2022",,"",""
"","","","1","0","",,"",""
"G5260TEJBMSU3","","1","1","0","11/15/2022",,"",""
"","","","1","0","",,"",""
"LPCBLKU1","","1","0","1","11/14/2022",,"",""
"","","","0","1","",,"",""
"PN210HLFU3","","1","1","0","11/14/2022",,"",""
"","","","1","0","",,"",""
"PST7LRide20U1","57446","1","0","1","11/14/2022",,"Shipped","8/16/2018"
"","","","0","1","",,"",""
"Push2IntU3","","1","1","0","11/15/2022",,"",""
"","","","1","0","",,"",""
"RK100FSBKU1","","1","0","0","11/15/2022",,"",""
"","","","0","0","",,"",""
"BluesJr4WestU4","","1","0","0","11/16/2022",,"",""
"MS201BU1","","1","0","0","11/15/2022",,"",""
"","","","0","0","",,"",""
"CT1-J484-EMGU1","","1",,,"11/16/2022",,"",""
"X32CompactU3","59083","1","0","0","11/15/2022",,"Shipped","11/20/2018"
"4BarLTQuadBTU2","","1","0","0","11/16/2022",,"",""
"Mark535Hd1","","1","0","0","10/11/2022",,"",""
"","","","0","0","",,"",""
"ElementCabSimU1","","1","1","0","11/15/2022",,"",""
"EKX12U1","","1","0","0","11/15/2022",,"",""
"1SKBSCFB4U1","","1","1","0","11/15/2022",,"",""
"PST1616WMU1","","1","0","0","11/16/2022",,"",""
"210MRackU1","","1","1","0","9/10/2022","","",""
"","","","1","0","","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","","",""
"9100335000U2","","1","1","0","8/18/2022",,"",""
"","","","1","0","",,"",""
"GCS302CU1","","1","1","0","8/26/2022",,"",""
"","","","1","0","",,"",""
"GKSDBKT88U1","","1","1","0","9/30/2022",,"",""
"","","","1","0","",,"",""
"MDS-COMU3","","1","1","0","8/26/2022",,"",""
"","","","1","0","",,"",""
"PDST2215BLMPU3","","1","1","0","9/19/2022","","",""
"","","","1","0","","10/10/2022","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","10/10/2022","",""
"","","",,,"","","",""
"PF400U1","","1","1","0","9/6/2022",,"",""
"","","","1","0","",,"",""
"TrinMBEU2","","1","1","0","5/24/2022","","",""
"","","","1","0","","5/24/2022","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"","","",,,"","","",""
"","","",,,"","5/24/2022","",""
"X32CompactU2","58924","1","0","0","9/26/2022",,"Shipped","11/13/2018"
"","","","0","0","",,"",""
"000TWR318NU1","","1","1","0","10/12/2022","10/13/2022","",""
"","","","1","0","","10/13/2022","",""
"","","",,,"","10/13/2022","",""
"","","",,,"","10/13/2022","",""
"","","",,,"","10/13/2022","",""
"","","",,,"","10/13/2022","",""
"","","",,,"","10/13/2022","",""
"","","",,,"","10/13/2022","",""
"103KSU1","","1","1","0","11/2/2022","11/18/2021","",""
"","","","1","0","","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","3/10/2020","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","11/18/2021","",""
"","","",,,"","3/10/2020","",""
"11700XCNU1","","1","1","0","7/15/2022","8/4/2022","",""
"","","","1","0","","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"","","",,,"","8/4/2022","",""
"11SpaceRPSU1","","1","1","0","10/31/2022","5/18/2022","",""
"","","","1","0","","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","2/13/2020","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","5/18/2022","",""
"","","",,,"","2/13/2020","",""
"12206XCNU1","","1","1","0","9/26/2022","10/14/2022","",""
"","","","1","0","","10/14/2022","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","10/14/2022","",""
"122XALNU1","","1","1","0","6/29/2022","7/7/2022","",""
"","","","1","0","","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"","","",,,"","7/7/2022","",""
"16GB2666SOU2","","1","1","0","6/30/2022","7/5/2022","",""
"","","","1","0","","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"","","",,,"","7/5/2022","",""
"1960BU1","56971","1","0","1","11/11/2022","9/16/2021","Shipped","7/23/2018"
"","","","0","1","","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"","","",,,"","9/16/2021","",""
"1962U1","40652","1","1","0","10/7/2022","5/24/2021","Shipped","7/12/2016"
"","","","1","0","","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"","","",,,"","5/24/2021","",""
"1SKB8U1","57730","1","1","0","8/4/2022","10/28/2019","Shipped","9/5/2018"
"","","","1","0","","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"","","",,,"","10/28/2019","",""
"","","",,,"","8/10/2022","",""
"1SKBSC66U1","","1","1","0","9/30/2022","10/19/2022","",""
"","","","1","0","","10/19/2022","",""
"","","",,,"","10/19/2022","",""
"","","",,,"","10/19/2022","",""
"2002Med20U1","","1","1","0","8/5/2022","10/28/2021","",""
"","","","1","0","","8/17/2022","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"","","",,,"","8/17/2022","",""
"","","",,,"","10/28/2021","",""
"210cePlsU1","79348","1","0","0","9/20/2022","12/8/2021","Shipped","11/22/2021"
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","12/8/2021","",""
"","","",,,"","9/20/2022","",""
"","","",,,"","12/8/2021","",""
